gene	g4_fc	padj	location	rna_fc	label
SEPTIN5	2.45825225968132	NA	Intergenic	-0.0883307443289336	NA
SEPTIN7P2	-2.17033173409368	NA	Exon	-0.273806296529852	NA
SERHL2	7.09183216458616	NA	Promoter	-0.316263560122208	NA
SERP2	-16.0370997460712	NA	Intron	-0.494389091101133	NA
SERPINB1	8.99000835772445	NA	Exon	0.0674142184312997	NA
SERPINE2	8.6299586044037	0.0629415261298177	Intergenic	0.383440889783419	NA
SERTAD3	-1.75343399686381	NA	Exon	-1.15765138546297	NA
SESN1	7.71887717545821	NA	Intron	0.545102939557338	NA
SESTD1	-5.97975463140296	NA	Intergenic	-0.10418605290734	NA
SFRP4	-16.046457231728	NA	Intron	-0.643968092842496	NA
SFXN1	13.599925892722	NA	Intergenic	-0.314068706822269	NA
SGCA	9.22039616583417	0.0365844398920166	Promoter	0.200254917125015	NA
SGSM3	0.446458663851717	NA	UTR	0.0415887458293363	NA
SGTA	1.29907699824401	NA	Intron	-0.0794580900258211	NA
SH3BP1	7.58649122989258	0.0698912256120735	Promoter	-0.476429263467849	NA
SH3GL1	-1.50323964015416	NA	Intron	-0.405346113459435	NA
SH3GLB1	-1.38879533129994	NA	UTR	-0.346807500763845	NA
SH3PXD2A	-3.23755406385074	NA	Intron	-0.125833311270914	NA
SH3PXD2B	-4.59913934176432	NA	Intron	-0.318989192262886	NA
SHC3	3.81422968047781	NA	Intron	-0.182374244049113	NA
SHC4	-2.35372929134705	NA	Intron	-0.297357837664617	NA
SIX1	-22.6907190333547	NA	Promoter	-1.21356112525567	NA
SIX4	-5.5594459052826	NA	Intron	-0.116290236240442	NA
SKINT1L	0.438072843585909	NA	Intron	-0.318064006092626	NA
SLC11A2	2.74902420568143	NA	UTR	-0.156219285832677	NA
SLC15A2	8.29613960783516	0.0422799855762872	UTR	0.362481666186292	NA
SLC15A4	9.48502174603017	NA	Intron	-0.0451140885744843	NA
SLC22A1	9.22413331183598	NA	Intron	0.287673154092539	NA
SLC22A14	-17.4449484472188	NA	Intron	0.0210080416201878	NA
SLC23A2	6.95577240758839	NA	Intron	0.155925545900767	NA
SLC24A1	-5.17146767485584	NA	Promoter	-0.135302069677523	NA
SLC25A32	-15.0965431742415	NA	Intron	-0.136966569322183	NA
SLC25A37	2.41299741143377	NA	Promoter	-1.03886787968646	NA
SLC25A44	-2.78515148011777	NA	Intron	0.101465046772385	NA
SLC26A3	-6.85279278823706	NA	Intergenic	-0.282931310840582	NA
SLC26A5	5.59724819891896	NA	Intron	-0.0723866201768541	NA
SLC27A4	1.71442814378054	NA	Intron	-1.11282523372034	NA
SLC28A2	0.978060643260344	1	Exon	0.355839708086146	NA
SLC29A1	9.96675053974843	NA	Promoter	-1.92684968500114	SLC29A1
SLC35F4	0.441730271877694	NA	Intergenic	-0.156428456387738	NA
SLC38A4-AS1	-1.74698163416554	NA	Exon	0.285661232641438	NA
SLC41A3	8.14079111436731	NA	Intron	-0.213116039854317	NA
SLC43A1	7.73621295602642	NA	Promoter	-0.0207176556048639	NA
SLC45A3	-5.5038430118873	NA	Promoter	-0.671901236191306	NA
SLC46A1	-22.2312388033112	NA	Intergenic	-0.473054520726541	NA
SLC48A1	-8.16627936821051	NA	Promoter	-0.103080913458786	NA
SLC4A11	0.108896578734523	NA	Intron	-0.268318003294953	NA
SLC5A12	-5.82918451347714	NA	UTR	0.212103732378801	NA
SLC6A11	-0.684360717920832	1	Intron	-0.445844883731264	NA
SLC7A11	1.2217521091392	NA	Exon	1.80589563175944	NA
SLC8A1-AS1	7.14596145699509	NA	Intron	-0.31315978613166	NA
SLC9A1	-1.01983762018167	NA	Intergenic	-0.31033040440393	NA
SLC9A8	1.69760731086569	NA	Intron	-0.0171359222332387	NA
SLCO5A1	-8.71440382875553	NA	Exon	-0.0713790726765021	NA
SMAD2	-8.4264323530836	0.0678516223575217	UTR	-0.0546836769404311	NA
SMAD9	-0.685058751937324	1	Intergenic	-1.131352519385	NA
SMARCA5	4.95279984822741	NA	Intergenic	-0.363071016291843	NA
SMG7	6.87972490726225	NA	Promoter	-0.119815150469275	NA
SMIM26	7.85449416089177	NA	Intron	-0.867416386795726	NA
SMIM29	9.94518680080883	NA	Intron	-1.07485059901201	SMIM29
SMIM3	1.23847445918782	1	Intergenic	-0.494158174576928	NA
SMIM5	0.380539030950344	1	UTR	0.200394404927389	NA
SMKR1	-5.48752127017224	NA	Intron	-0.980368823499729	NA
SMPD2	1.06736757728589	NA	Intron	-0.850269962144136	NA
SMS	9.4533427248649	0.0583773259001416	Intron	-0.692210547092696	NA
SNHG19	2.50403451546846	0.824832938672794	Promoter	-1.46351613253447	NA
SNN	-22.1174167065463	NA	Promoter	-0.484743131796298	NA
SNRPC	4.7420861611733	NA	Intron	-0.992211275028899	NA
SNUPN	-0.472563352962353	1	Intron	-0.488903100182419	NA
SNX4	13.5431023969081	NA	Intron	-0.212102852380165	NA
SNX9	5.31533048905959	NA	Intron	-0.241045320950478	NA
SOBP	4.86779972138654	NA	Intron	0.0836544196010561	NA
SORT1	-7.54436278874372	NA	Intron	-0.284903657128241	NA
SOX12	-0.685100472548956	NA	Exon	-0.630808686999732	NA
SOX2	6.36899579176755	NA	Intron	-0.236266095691053	NA
SP1	6.66127419496705	NA	Promoter	-0.474500069351434	NA
SP4	-6.0831455326424	NA	Intergenic	-0.408668219004014	NA
SPAG1	-6.8265041712162	NA	Intron	-0.668801582273228	NA
SPARC	1.31318834836234	NA	Exon	-0.166177116801529	NA
SPATA17	-0.620823490500549	NA	Intron	-0.0147077452244532	NA
SPATA18	7.26708432339575	NA	Intron	0.424817777818684	NA
SPATA32	-2.74382424249443	NA	Exon	-0.524676316277488	NA
SPDYE1	14.5058659845347	NA	Intron	-0.0312379214361818	NA
SPINK8	7.703917774298	NA	Promoter	-0.491135255806678	NA
SPOCK1	1.00010316366217	1	Intron	-0.185136041645792	NA
SPON1	0.2306366244762	NA	Intron	0.476014005021978	NA
SPOPL-DT	8.86229916926088	NA	Intron	-0.413100442571497	NA
SPPL2A	20.6831377213889	NA	Intergenic	-0.521920007606129	NA
SPRING1	6.74986129892819	NA	Intron	-0.417202326500861	NA
SPRTN	6.95606762329383	NA	Intergenic	-0.274652995223592	NA
SPTBN1	0.652748224247864	NA	Intron	-0.0781690911971329	NA
SPTBN4	0	NA	Intron	-0.347840990677643	NA
SRCAP	8.12654858005695	0.0105045239506016	Promoter	-0.0701336178720578	NA
SRF	-6.37560514172908	0.0781557119123503	UTR	-0.678428966844115	NA
SRR	-0.283190081340967	NA	Exon	-0.611186000303465	NA
SRSF4	6.99320549062569	NA	UTR	-0.0434456278478395	NA
SS18	-6.6088825755844	NA	Intron	-0.166032353961168	NA
SSTR2	-17.8984384453754	NA	Promoter	0.0278895503045187	NA
ST3GAL4	0	1	Promoter	-0.319177419487992	NA
ST6GAL1	-7.76465433861013	NA	Intergenic	1.52702013345187	ST6GAL1
ST6GAL2	0	NA	Intergenic	0.454595563974178	NA
ST6GALNAC3	22.3149173500827	NA	Intron	1.00263167099459	NA
ST6GALNAC5	13.5560023251641	NA	Intergenic	1.13573517634959	NA
ST8SIA2	-6.01520194643125	NA	Intron	0.994416484113756	NA
ST8SIA3	0	1	Intron	-0.247889462395625	NA
STAC2	7.87229065949497	NA	Intergenic	-0.908291652363777	NA
STAG1	0	1	Intron	-0.0781920777742788	NA
STAG3L4	-7.44999565853641	NA	Promoter	-0.129675966999483	NA
STARD3NL	-5.46994769417192	NA	Intron	-0.319884090043707	NA
STARD8	-8.25796359208604	NA	Intron	0.121997620918819	NA
STK38L	7.9533405588641	NA	Intergenic	0.0939378454163735	NA
STPG2	-7.85945806749179	NA	Intron	0.301890837936033	NA
STRAP	0.235985920693922	NA	Promoter	-0.460605153450446	NA
STRIP2	8.04503877800402	NA	Intron	-0.516223549680707	NA
SUCLG2	3.26553005776303	NA	Intron	-0.22840483582177	NA
SULF2	3.97380159823617	NA	Intron	0.158020430450202	NA
SUPT16H	-7.24223688841032	NA	Exon	-0.495825902349954	NA
SUPT20H	0.981035672279872	NA	Intron	-0.302032138640891	NA
SUPT5H	3.21151334734709	NA	Intron	-0.165779617316187	NA
SUPT6H	10.1580134921399	0.0458439110225341	Intron	-0.0685474155667163	NA
SUSD6	4.58726905286108	NA	Intron	0.588740049767505	NA
SVBP	1.1847343763937	NA	Intron	-0.883419695465348	NA
SWSAP1	-7.56190158570534	0.0328342920264512	Promoter	-0.695105203856469	NA
SYN3	-1.74376276837539	NA	Intron	-0.040180897307462	NA
SYNE1	21.6863206498613	NA	Intron	0.0190626665379968	NA
SYT1	-16.0084286175056	NA	Intron	1.18032345504363	SYT1
SYT11	2.18032395324011	0.70560149665672	Promoter	-0.252304112438603	NA
SYT13	0	1	Intron	0.207894855934794	NA
SYT14	-7.41893815512202	0.05443516382099	Intron	0.0500583804317724	NA
SYT6	0.231342647621646	NA	Intergenic	-0.529835912872306	NA
TAB1	-7.40514508429126	NA	Intron	-0.198477855178007	NA
TACR3	7.59003927771532	NA	Intron	0.151666923486607	NA
TAFA1	-20.7569445545652	NA	Intron	-0.517508380449719	NA
TAGLN	-3.86834534659965	NA	Intron	-0.966634975649475	NA
TANC1	1.57321777102338	NA	Promoter	0.0126323697731827	NA
TANGO6	2.34857607864905	NA	Intron	-0.228994401715022	NA
TARS1-DT	18.856416295234	NA	Exon	0.264283047508907	NA
TASOR	0.27672203016762	1	Intron	-0.178086546294273	NA
TASP1	8.86450393846892	0.0438184328867156	Intron	0.146171120595783	NA
TAX1BP1-AS1	-6.78223126123572	NA	Intron	1.06269617652409	NA
TBC1D17	-9.00826608759586	NA	Exon	0.00988806623700499	NA
TBC1D2	-1.57014808463995	1	Intron	-0.269813172203574	NA
TBC1D20	-1.27710728863647	NA	Intron	-0.317828154145645	NA
TBC1D2B	6.60838853110249	NA	Intron	-0.475812564476688	NA
TBX15	8.97612235856492	0.0345683251624032	Intron	-0.293646171436121	NA
TBXAS1	0	NA	Intron	-0.298307097996313	NA
TCERG1	2.12980949098055	0.954098680300564	Intron	-0.187924507397714	NA
TCF12	8.26687968823053	NA	Intron	0.0462045285931895	NA
TCF7	7.53968352267053	0.0490582426580192	UTR	-0.194570792729174	NA
TCTN2	0.992582087261857	NA	Intron	-0.531299655916887	NA
TDP1	-17.4015455969549	NA	Intron	-0.354665041044707	NA
TDRP	-6.88181536561599	NA	Intergenic	-0.17866574209115	NA
TEAD1	-19.9106097661165	NA	Intron	0.0920494066229931	NA
TEK	-21.4801987779498	NA	Intron	0.265592531740697	NA
TENM3-AS1	-0.738316948762686	NA	Intron	-0.0372627679943515	NA
TET2-AS1	8.1577424512396	NA	Intron	-0.0314933035136152	NA
TEX10	-0.780824171092362	NA	Intron	-0.111315842818386	NA
TEX30	7.97206161006055	NA	Promoter	-1.33040439649454	NA
TFPI2	-0.685064729350902	1	Intron	-1.05062874326937	NA
TGFB3	-9.20611377499799	0.0532018615513351	Intron	-0.682018012424381	NA
THAP6	2.09094316531954	NA	Intergenic	-0.129579628235579	NA
THOC1	7.94327698651053	NA	Intron	-0.187551319851583	NA
THRA	1.79265279039842	NA	Promoter	-0.472201987348256	NA
THSD4-AS1	-8.03244124640713	NA	Intron	-1.73304275756342	NA
THSD7A	-9.12202010038484	NA	Intron	-0.211026315651657	NA
THSD7B	-8.70984165791319	NA	Intergenic	0.417317212646004	NA
TICAM1	9.36524343502238	NA	Exon	-0.597515951818983	NA
TICAM2-AS1	6.87117618621201	NA	UTR	-0.131332755058535	NA
TIMM21	-6.00598065544429	NA	UTR	-0.507457576832171	NA
TIMM8B	0	1	UTR	-0.72226098534118	NA
TJP2	20.3271874608314	NA	Intron	-0.502001242365778	NA
TLCD1	-0.904198025910526	NA	Exon	-0.324398953457286	NA
TLDC2	8.67881226419805	NA	Intron	-0.797854340814251	NA
TLE4	-0.14092878247591	NA	Intron	0.618775830451791	NA
TLK1	-22.65019583089	NA	Intron	-0.178974649466682	NA
TM7SF3	-5.42329571140261	NA	Intron	0.0598657724663064	NA
TMA16	0	NA	Intron	-0.841067024992305	NA
TMC2	-3.55476697463352	NA	Exon	0.113682982892129	NA
TMCC1	-4.54874625542019	NA	UTR	0.0522204540876566	NA
TMED4	22.2896212940755	NA	Intergenic	-0.13873109599563	NA
TMEM106C	-5.12926671905259	NA	Intergenic	-1.56713134053736	NA
TMEM108-AS1	-6.7453940419686	0.166489264451977	UTR	-0.583169513903647	NA
TMEM117	7.43599274094455	NA	Intron	-0.36316210446319	NA
TMEM131L	1.01991571543317	NA	Intron	-0.22992499917638	NA
TMEM132B	-14.9701823727537	NA	Intron	0.327755582890456	NA
TMEM135	4.78477377877851	NA	Intron	0.0779044109099582	NA
TMEM139-AS1	-1.57446444359311	NA	Promoter	0.0802720901446764	NA
TMEM151A	1.10097194205789	NA	Promoter	-1.01526410302223	NA
TMEM154	0	NA	Intron	-0.947444132102888	NA
TMEM161B	22.0383111370578	NA	Exon	-0.03957286715088	NA
TMEM167A	-1.55217253668287	NA	Intron	-0.315801464822833	NA
TMEM17	8.31153484488289	NA	Intron	-1.043675985625	NA
TMEM170B	-6.71733048840276	NA	Intergenic	-0.0943294186550499	NA
TMEM178B	7.1802373581453	NA	Intron	0.174090820979621	NA
TMEM192	1.23847428214067	1	Intron	-0.179187035941073	NA
TMEM196	1.23845985676339	NA	Intron	-0.340311652725176	NA
TMEM254	1.18193101726042	NA	Promoter	-0.412195495654663	NA
TMEM260	0.502349565824513	NA	Intergenic	-0.0239571345189694	NA
TMEM263-DT	-1.33827934206886	NA	Exon	-0.602503556379708	NA
TMEM265	21.7677559088418	NA	Intron	-1.17842972174235	TMEM265
TMEM44-AS1	8.58929749269665	NA	Intergenic	-0.138611974269421	NA
TMEM45A	-23.0055857142954	NA	Intron	-0.536641246837015	NA
TMEM74	-1.10443810128041	NA	Intron	-0.326745159144103	NA
TMEM80	-22.8943185050659	NA	UTR	-0.404176592429935	NA
TMEM81	-23.015971989953	NA	Intron	-1.15989870081564	NA
TMTC2	-5.33707185528006	NA	Intergenic	0.600274416854213	NA
TMX3	7.95958276487784	NA	Intron	-0.179517114893167	NA
TNIP2	0.317266373425484	NA	Intron	-0.73273994779332	NA
TNPO3	-9.16630961625116	NA	Intron	-0.268224061189528	NA
TNR	7.63877292173809	0.129029310335431	Intergenic	0.384045978433771	NA
TNS1-AS1	6.64170213390719	NA	Intron	-0.133131562546599	NA
TOM1L1	-5.46065396625637	NA	Intergenic	-0.352318517854754	NA
TOR1AIP1	-18.8422222897499	NA	Intron	-0.190099441819385	NA
TOR3A	-7.88190499195331	0.0438184328867156	UTR	-0.58806982669556	NA
TOX-DT	4.78929443830483	NA	Intron	-0.860298483314481	NA
TP53I11	8.58074478747685	NA	Intron	-0.694906610940906	NA
TP53I3	-22.3987762497162	NA	Intron	0.187987000078828	NA
TPPP3	0	1	Promoter	-1.23224422977717	NA
TRAPPC10	-15.0688108675747	NA	Intron	-0.0947796913872393	NA
TRAPPC6B	1.22533892976115	NA	Exon	-0.0971141815010347	NA
TRD-AS1	-8.12953110953505	NA	Exon	-0.398982478351918	NA
TRIM14	7.1278921797172	NA	Intron	-1.25273102685993	NA
TRIM2	0.956797514378985	NA	Intergenic	0.0774847858669032	NA
TRIM24	-0.719278551610829	1	Intron	-0.0904963106246698	NA
TRIM32	8.52806631822469	NA	Promoter	-0.226575934654012	NA
TRIM35	13.5552703119344	NA	Intron	-0.0442062246701973	NA
TRIM36	20.2207126704612	NA	Intron	-0.355075119567127	NA
TRIM67	0.450901207258861	NA	Intergenic	0.0654901689851577	NA
TRPM4	8.42645957982954	NA	UTR	-0.133240082279148	NA
TRPS1	-0.747019353764763	NA	Intron	0.186153890689697	NA
TSBP1-AS1	-0.459000516519842	NA	Intergenic	0.374965547138045	NA
TSG101	5.95087017233404	0.0830378732942949	Promoter	-0.282533547400425	NA
TSHZ2	-3.67427547255438	NA	Intron	0.190272357275037	NA
TSKU-AS1	0	1	Intergenic	-0.583276175002616	NA
TSNARE1	9.65994732558459	NA	Intergenic	0.240745442918555	NA
TSSK6	14.6271846747061	NA	UTR	-0.39431651810703	NA
TTC19	8.60628398036619	NA	Intron	-0.336257088360627	NA
TTC28-AS1	-8.07517478083449	0.0661971294036234	Intron	0.020992127628885	NA
TTC39A	0.276730651915367	1	Intron	-0.163740337943839	NA
TUBB6	-4.88564231605882	NA	Intron	-1.09146617077155	NA
TUG1	0	NA	Intergenic	0.0580244787931452	NA
TUSC7	-8.08374503724729	NA	Promoter	-0.192755884805092	NA
TXNDC9	2.37541865740585	NA	Intron	-0.667849036647105	NA
TYK2	8.18343173567875	NA	Intron	-0.392839277559873	NA
TYRO3	21.3895670430649	NA	Promoter	-0.421843111200648	NA
TYW3	-22.2658459905814	NA	Intergenic	-0.49284459703262	NA
UACA	2.06196363049504	NA	Intergenic	-0.384113333459963	NA
UBA7	2.25421073970723	NA	Intergenic	-0.5238496919431	NA
UBE2V1	9.17487540158363	0.0684403361298751	Intron	-0.377366388794391	NA
UBE2V2	-5.660813375137	NA	Intron	-0.567087227879984	NA
UBQLN2	3.14800913951974	NA	Intergenic	-0.757156340062111	NA
UBXN2B	-23.5935761871182	NA	Intergenic	0.0130025700913831	NA
UCHL5	-7.46901779464599	NA	Promoter	-0.528369184015725	NA
UCP3	-20.2738723838021	NA	Exon	-0.825701844704859	NA
UFD1	-1.53184307612046	1	Intron	-0.581792451191471	NA
UGT8	-14.7182106171197	NA	Intron	-0.357927622227994	NA
UHRF2	-7.7989769629063	0.0703199846383976	Intergenic	-0.1368806817778	NA
ULK4	3.49698124089819	NA	Intron	-0.0168412874420418	NA
UNC13A	8.70371839962452	NA	Intron	-0.28820796272386	NA
UNC45A	1.46529895810782	NA	Promoter	-0.132902825018298	NA
UNC5A	8.78322273985803	NA	Intron	-1.16784143720303	UNC5A
UNC5C	0	NA	Intron	0.0804209495310948	NA
UNC93B1	1.27831803148804	NA	Exon	-0.820509387548412	NA
UPF1	7.54305279994886	NA	Intron	-0.0240964695709181	NA
UPF3B	-0.784494629116366	NA	UTR	-0.477129160658807	NA
UQCC1	-9.06849302311564	NA	Intron	0.0763147301891257	NA
USH2A	-8.18326007417209	0.100054230970964	Intron	0.972627163384492	USH2A
USP15	6.63327132720719	NA	Intron	-0.0416541850554168	NA
USP19	1.67429772491443	NA	Promoter	0.266004392571403	NA
USP45	1.46766941260788	NA	Intron	-0.0410874057027689	NA
USP5	-0.412420182834565	NA	Promoter	-0.547221043354214	NA
UST	-6.48147070063096	NA	Intergenic	0.448212363091017	NA
UTP20	-4.21317733319627	NA	Intergenic	-0.413734186572095	NA
UTRN	21.6036673211161	NA	Exon	0.419814678610418	NA
UVRAG	2.82623196528538	NA	Intron	0.138541112543658	NA
VAMP9P	-7.45863952881967	NA	Exon	0.235957748219558	NA
VAX2	-6.02259858439841	NA	Intron	-0.0387648224362915	NA
VDAC3	8.97011417915672	NA	Intron	-0.700048605226582	NA
VGLL4	0.702515604937178	NA	Intron	0.121828905013214	NA
VPS37C	-21.6895883587779	NA	Intron	-0.181210694183745	NA
VPS41	-1.29813572217773	NA	Intron	0.310609512582388	NA
VWA8-AS1	1.2670027554313	NA	Intron	-0.11587066452836	NA
VWDE	17.2901101496643	NA	Intron	1.06542070631156	NA
WARS2	-8.14446146312339	NA	Intron	0.171780204652172	NA
WASF1	0.282635287483616	NA	Intron	-0.176914989814899	NA
WDFY3	-8.01647011931893	NA	Intron	0.150701708958678	NA
WDR1	-5.00746791285887	NA	Intron	-0.174540451512673	NA
WDR3	1.8440739010366	NA	Intron	-0.417782004518307	NA
WDR35	-20.9019943044367	NA	Intron	-0.331413038727977	NA
WDR59	-5.93037585043862	NA	Intron	0.181135325045772	NA
WNK3	-18.982789183434	NA	Promoter	-0.265717893516354	NA
WNT7A	-2.97571234803615	NA	Intron	0.554284455087067	NA
XKR4	8.03831705307814	NA	Intron	0.156822684544838	NA
XNDC1N	-7.17201259729391	NA	Intron	-0.510093449707763	NA
XPNPEP1	-6.32478262442173	NA	Exon	-0.0340748703924265	NA
XRN2	-15.3132726624786	NA	Intron	-0.201603714845785	NA
XXYLT1	6.79177337950123	NA	Exon	-0.167889865152026	NA
YES1	-0.685069761322416	1	Intergenic	-0.110809748193334	NA
YKT6	-8.05272759528985	NA	UTR	-0.383974834756803	NA
YPEL1	0.306808388844861	NA	Intergenic	-0.710468008426096	NA
YTHDF2	-7.79345232915553	NA	Intergenic	-0.475389480906206	NA
YY1AP1	5.65181982257112	NA	Promoter	-0.126408118622988	NA
ZBED5-AS1	0.0757186720016573	NA	Exon	0.406386031381121	NA
ZBTB2	-17.8233741211405	NA	Intergenic	-0.154213483396291	NA
ZBTB20-AS5	-6.41915012639368	NA	Intron	-0.0650537743501828	NA
ZBTB38	0	1	Intron	-0.538787501284348	NA
ZBTB44	-7.49734837809527	0.0379252716199222	Intron	0.0443150041583416	NA
ZBTB7C	1.79008638597363	NA	Intron	0.756412149733249	NA
ZC3H12D	-3.80769874776729	NA	Intron	0.180997216703733	NA
ZC3H6	-0.511710331138743	NA	UTR	-0.429568813339369	NA
ZC3HC1	-8.78355216155536	0.058168354034424	Intergenic	-0.41943601499714	NA
ZCRB1	-16.7299620282399	NA	Intron	-0.818141330079405	NA
ZDHHC17	0	1	Intron	0.0691827122105138	NA
ZDHHC20	-6.73980818489561	NA	Intron	-0.202160409292311	NA
ZDHHC23	-23.718491110597	NA	Intron	0.304410577747312	NA
ZFHX3-AS1	-8.16646758742789	NA	Intron	-0.731270059390361	NA
ZFHX4	-7.67082720111472	NA	Intron	0.114202094664737	NA
ZFP2	-7.76623396371839	NA	Promoter	-0.227018126854569	NA
ZFP69B	-5.40076513897517	NA	Intron	-0.373403528366717	NA
ZFYVE9	0.80195641475801	1	Intron	-0.14428454323838	NA
ZHX1-C8orf76	1.23847685626402	NA	Intron	0.363192801133831	NA
ZMYND8	-22.0285258059716	NA	Intergenic	-0.405785578399099	NA
ZNF12	0.591715062525408	NA	Intron	-0.227578013370776	NA
ZNF14	-6.52622887766385	NA	Promoter	0.00553592690843349	NA
ZNF181	0.236985053248373	NA	Intergenic	-0.222234087808816	NA
ZNF235	-2.10141169291889	NA	Promoter	0.17554543444736	NA
ZNF267	14.7112286688778	NA	Exon	-0.745699534345807	ZNF267
ZNF277	-0.685076278971983	1	Exon	0.00653108188866408	NA
ZNF281	-7.03290166023766	NA	Intron	-0.531532769718173	NA
ZNF282	-2.47396987436903	NA	Intron	0.0593399284949609	NA
ZNF295-AS1	-7.66723926305431	NA	Promoter	-0.328829286076393	NA
ZNF316	-7.65898549590114	0.0698991258754452	Intron	-0.394724346978868	NA
ZNF383	7.14570645928115	NA	Promoter	0.186875037136254	NA
ZNF385D	-7.95774942058874	NA	Intergenic	0.60595152364958	NA
ZNF395	-2.85958599864702	NA	Intron	-0.569895729200818	NA
ZNF397	1.14293779182401	NA	Intergenic	-0.049156194711578	NA
ZNF404	7.9735946323075	NA	Promoter	-0.393973474386757	NA
ZNF414	-3.61911108801411	NA	Promoter	-0.483111647080435	NA
ZNF429	1.23846215739827	1	Exon	-0.281354516059218	NA
ZNF493	-7.86336909539492	NA	UTR	0.0937697146460813	NA
ZNF507	9.15102098626605	NA	Intergenic	-0.147392393839022	NA
ZNF510	16.6588533036678	NA	Intron	-0.234059067823572	NA
ZNF518B	-5.02855472422149	NA	Intron	1.1021566164038	NA
ZNF587B	6.02556699780117	NA	Promoter	0.439865265181482	NA
ZNF599	-2.09484359999819	NA	Intergenic	-0.0103715374197922	NA
ZNF608	7.73851021151198	NA	Intergenic	0.0751120987074418	NA
ZNF626	2.63478905620454	NA	Intron	-0.0608895457165808	NA
ZNF664	6.67466559805055	0.073499828805595	Exon	0.0624259122495438	NA
ZNF678	-1.13920447678472	NA	Intron	-0.271091211893592	NA
ZNF704	-2.684236678056	NA	Intron	-0.449770691262627	NA
ZNF74	6.95719308763968	NA	Promoter	-0.311115001796822	NA
ZNF800	-22.1431118495458	NA	Intron	-0.14733551338306	NA
ZNF804B	-7.88310761502897	NA	Intron	-0.0234592382983767	NA
ZNF829	7.4451165576786	NA	Promoter	-1.17353600179569	NA
ZNF862	21.1724910531558	NA	Intron	-0.0120194504976381	NA
ZNF92	1.04890138377083	NA	Intergenic	-0.64730592285214	NA
ZNF99	6.64129392497011	NA	Intergenic	-0.568004961669865	NA
ZNHIT6	3.47011029398375	NA	Intron	-0.263186384390904	NA
ZNRF2	-1.46006816936238	NA	Intron	-0.27188118448749	NA
ZRANB3	-5.93895923651831	NA	Intron	-0.471944977478064	NA
ZSCAN1	-8.96524368846478	NA	Promoter	-0.546197061369997	NA
ZSCAN25	-21.4405116609786	NA	Intergenic	-0.202111426496864	NA
ZSCAN31	-0.685078023266537	1	Promoter	-0.515022526402492	NA
ZZEF1	-3.85708474321597	NA	Intron	0.240285672562921	NA
