CHR	START	END	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL	location
chr12	126567033	126567653	3.77211684610603	-6.27327855036363	4.25170341780233	-1.47547416503624	0.140085109003332	NA	LINC02824	Intergenic
chr12	128652137	128652776	82.676816880639	0.374175946342452	3.84062047157655	0.0974259105036886	NA	NA	SLC15A4	Intron
chr12	128946747	128947398	30.3535452521766	8.52959876009959	3.82564904627833	2.22958213284027	NA	NA	LOC100128276	UTR
chr12	129295698	129295941	37.0083457571664	2.00059882123217	3.29812726916598	0.606586301243031	NA	NA	TMEM132D-AS2	Intron
chr12	130719419	130719852	85.8496057350189	-7.64158125756435	3.31629462822134	-2.3042528225735	NA	NA	LOC105370080	Intron
chr12	131004424	131005178	69.7975204879865	-2.04619929257143	3.52109261624538	-0.581126234263426	NA	NA	ADGRD1-AS1	Intron
chr12	131411528	131412146	73.5166984068546	7.5192595800616	3.49611692368878	2.15074602600189	NA	NA	LINC02370	Intergenic
chr12	131677408	131678275	19.3084394581077	-0.654261412095573	4.23691785356302	-0.154419187416007	0.87727922573768	1	LOC124903057	Intergenic
chr12	132062313	132062820	21.1394166912448	13.5683967976177	4.40735632388114	3.07857949313009	NA	NA	SNORA49	Exon
chr12	132512125	132512978	204.476542425167	-6.41588540143204	2.68707103618176	-2.38768730526336	NA	NA	FBRSL1	Intron
chr12	132852386	132852661	52.0204710864733	0.428434157554389	3.94155107857399	0.108696842693053	NA	NA	GOLGA3	Intron
chr12	132918808	132919362	83.5196052789858	6.98828317612962	3.48724564221906	2.00395495273534	NA	NA	CHFR-DT	UTR
chr12	132951491	132952096	40.3814689744702	-17.8706113614582	3.52103410830864	-5.07538717653677	NA	NA	CHFR	Intron
chr13	19722612	19723281	131.006458884502	0.738516665754685	2.56206400360113	0.288250670052215	NA	NA	PSPC1	Intron
chr13	21433842	21434404	20.8273373301156	-15.2580845368421	4.23914360092625	-3.59933183992827	NA	NA	LOC124903131	Intron
chr13	21486630	21487076	42.9882685818721	-0.689861142886294	3.79008712918986	-0.182017225296283	NA	NA	ZDHHC20	Intron
chr13	22062917	22063398	7.56978197552645	7.58676560046137	4.24994363998296	1.78514499088552	0.0742378019022621	0.14535636843048	LINC00540	Intron
chr13	25830367	25831048	21.839003959888	-22.817050088081	3.73336650120001	-6.11165554754588	NA	NA	LOC105370122	Intron
chr13	26221843	26222544	78.2964214442338	3.84418935921033	2.76166522063047	1.39198239181675	NA	NA	RNF6	Promoter
chr13	28426056	28426501	27.7610950967004	-3.05110307852798	4.2718185842441	-0.714239853204785	NA	NA	FLT1	Intron
chr13	29203448	29204103	16.4979393352232	0.460968117822714	3.9977609149844	0.115306574761616	NA	NA	MTUS2-AS2	Intron
chr13	30312263	30312496	33.3585056872001	-23.3979032500393	4.24759089953059	-5.50851148415094	NA	NA	KATNAL1	Intron
chr13	30979350	30980557	97.7999131387602	1.27539740514253	3.75645999216357	0.339521093743356	NA	NA	TEX26-AS2	Promoter
chr13	31090087	31090296	71.5006094229327	-0.347883205731884	2.83018775166223	-0.12291877297807	NA	NA	LOC102723392	Intron
chr13	31974207	31974651	15.7722407926581	13.5655777652972	4.4073563238798	3.07793987334236	NA	NA	FRY-AS1	Intron
chr13	32424385	32424768	32.4336322313703	7.72435136482547	4.08211960745665	1.89224033286915	NA	NA	LOC124903256	Intron
chr13	32538055	32538544	9.86094782175506	-4.84891000153455	3.52541802642199	-1.37541419632888	NA	NA	N4BP2L2	Promoter
chr13	34119541	34119839	37.7377232645208	8.37424655975833	4.16387224635514	2.01116798602281	NA	NA	LOC124900343	Intergenic
chr13	34632842	34633233	75.5295653730778	0.571868600973126	2.66805206021498	0.214339371221657	NA	NA	LINC00457	Intron
chr13	34782422	34782980	57.5288505434556	22.5016855565204	4.24764285869938	5.29745232945746	NA	NA	LOC107987189	Intergenic
chr13	36133068	36133381	41.5076078758366	20.4488876699212	4.24914875101121	4.81246688882209	NA	NA	DCLK1	Promoter
chr13	36463679	36464037	57.963023059338	-1.9654660080589	3.04684630999856	-0.645082097383451	NA	NA	CCNA1	Intergenic
chr13	36727788	36728146	87.6444536450551	22.9758195286491	3.68389744665863	6.23682386964615	4.46544272322858e-10	2.08089630902452e-07	SERTM1	Intron
chr13	36933067	36933568	29.380605757248	8.57765892660012	3.65091804047914	2.34945261205437	0.0188010371322262	0.0605663766893987	SMAD9	Intergenic
chr13	37075662	37075944	49.7026097455344	-2.19172070885049	3.34890308801459	-0.654459281516522	NA	NA	SUPT20H	Intron
chr13	37117403	37117794	14.4244936489701	-2.54154090361983	3.96341299414252	-0.641250585638171	NA	NA	NA	NA
chr13	37173409	37173749	56.7491813041166	10.4877694886545	3.38429778939407	3.09894995692216	0.00194207820485846	0.0372618780973083	CSNK1A1L	Intron
chr13	37531009	37531586	18.9436182847932	-21.9395371855215	4.24857539949499	-5.16397500868864	NA	NA	LINC00547	Intergenic
chr13	39257254	39257764	59.6359888299853	7.04677764272336	3.64685846598203	1.93228712012156	NA	NA	LOC105370169	Intron
chr13	41725750	41726076	24.0223746276411	9.2521350559641	4.24795291467607	2.17802203597862	0.0294043962229314	0.0740672899453299	MIR5006	Intron
chr13	41824339	41824776	13.4792654362909	-6.34242850115669	4.25148592290495	-1.49181453641579	NA	NA	VWA8-AS1	Intron
chr13	42194342	42194756	52.9627641740223	7.74771284997708	4.24844219071356	1.8236597091782	NA	NA	AKAP11	Intron
chr13	43100296	43100791	67.5289345720488	-21.1043940128358	4.03728237222982	-5.22737625636516	NA	NA	LINC00400	Intron
chr13	43361798	43362132	63.1456968119545	-16.1130423798707	4.28089430563783	-3.76394305242488	NA	NA	NA	NA
chr13	43588461	43588911	23.1996625985252	-22.8483040873496	4.24786165725178	-5.37877782538983	NA	NA	ENOX1-AS2	Intron
chr13	44215296	44216163	30.4463058142516	-8.31615497945918	3.34119150571732	-2.48897884638725	0.0128110587990648	0.0527900768789056	MIR8079	Intron
chr13	44350869	44351311	57.9959241831131	0.322402781056949	3.70372362982885	0.0870482825609338	NA	NA	NA	NA
chr13	44359639	44359857	17.605242006947	7.79343445642387	4.00836261369884	1.94429376967775	NA	NA	LOC105370297	Intergenic
chr13	44388446	44388914	84.1443102631961	7.42956414812703	3.60776999403898	2.05932311660741	NA	NA	SERP2	Intron
chr13	45490104	45490700	30.648776136049	-1.4628018375778	3.75405482581791	-0.389659156685091	NA	NA	COG3	Intron
chr13	46670024	46670224	83.0453124519812	-0.653365669961899	3.41575295179945	-0.19128013037878	NA	NA	LRCH1	Intron
chr13	47632780	47633329	48.9081455517449	-5.99029781271198	3.64360658509641	-1.64405724734781	NA	NA	LINC00562	Intron
chr13	48631058	48631983	36.938665987424	3.91825443282778	3.82676350595051	1.02390817377008	0.305878649145284	0.531863621275009	CYSLTR2	Intergenic
chr13	48929796	48930096	37.3550426942389	13.8497520096226	4.23484491695816	3.27042720128008	NA	NA	FNDC3A	Intron
chr13	54357520	54358074	91.5994537123887	18.7542050432825	3.85610042906471	4.86351571705079	NA	NA	MIR1297	Intergenic
chr13	54717628	54718177	2.38906113483129	0.972086689222051	4.11748473997809	0.236087502591989	0.81336477134907	NA	LOC105370213	Intron
chr13	57347208	57347579	23.3056237551352	-7.9152524877573	3.51063951980165	-2.25464689356785	0.0241555015265063	0.0684283508288871	LOC105370216	Intergenic
chr13	57527207	57527632	40.3447448585211	0.686002871008076	3.71322994094079	0.184745593975866	NA	NA	LOC105370217	Intergenic
chr13	59062921	59063659	39.187625883121	-3.33437674698378	3.51633233805338	-0.948254154164982	0.343000084111822	0.591992737763366	LOC105370224	Intergenic
chr13	64545543	64546227	11.8899441689207	-21.7791062831886	4.24881636198529	-5.12592318134742	NA	NA	LOC105370240	Intergenic
chr13	65084831	65085169	96.0365083095028	22.9065591383313	3.80991300678642	6.01235752562564	NA	NA	NA	NA
chr13	65354226	65354689	57.4720199961857	-5.39188580036721	3.5953798469783	-1.49967069679683	NA	NA	LOC105370241	Intergenic
chr13	66480809	66481260	27.7198913018303	-7.63829626288428	3.59891310385471	-2.12238974447676	NA	NA	PCDH9-AS1	Intron
chr13	67509574	67510443	22.9280089831694	5.3188535086845	4.25425318476335	1.25024376257953	NA	NA	LOC105370249	Intergenic
chr13	72384236	72384747	80.2864739208586	0.240117367488889	2.92848085435025	0.0819938321031518	NA	NA	LOC124900345	Intergenic
chr13	72727577	72728040	32.1949035765507	-1.53947901182103	3.54686203278808	-0.434039722320659	NA	NA	MZT1	Promoter
chr13	76402281	76402757	70.7886647541765	-18.1512347889468	3.7133323874592	-4.88812551503545	NA	NA	LOC105370263	Intergenic
chr13	78500834	78502008	44.5253742008727	-7.16193062801335	4.24818557210157	-1.68587989071069	NA	NA	LOC780529	Intron
chr13	83499226	83499467	54.8752647523747	0.457835671946104	3.10375176846484	0.147510402280836	NA	NA	LOC105370286	Intergenic
chr13	87221342	87221902	10.038078711353	2.32748794106398	4.09411019068538	0.568496653157824	NA	NA	LOC105370302	Intergenic
chr13	88610373	88610845	18.8765342014907	-15.0771667567392	4.40735632388127	-3.42090941797547	NA	NA	LINC00433	Intron
chr13	91753657	91754093	60.8833035316449	7.92026018782014	4.19192583757752	1.88940847111866	NA	NA	GPC5	Intron
chr13	95328228	95328674	21.8556888690093	1.86278358187482	3.99201187192533	0.466627766058322	NA	NA	ABCC4	Intergenic
chr13	96956353	96956704	72.5478447869728	0.373863917321966	3.82321352770933	0.0977878725873745	NA	NA	LINC00359	Intron
chr13	97096370	97096824	61.233773682639	0.169180757893515	3.83833428617688	0.044076608570231	NA	NA	LOC124903196	Intergenic
chr13	97295552	97295888	44.8306014182056	0.0774003572988789	3.09573414265253	0.0250022623817947	NA	NA	NA	NA
chr13	97313340	97313844	45.5159568479508	-23.1337619713702	4.24762312171145	-5.44628402956078	NA	NA	LOC101927385	Intron
chr13	98300704	98301434	62.0755672302163	-0.580747805453814	3.75825900637104	-0.154525753671933	NA	NA	LOC105370327	Intron
chr13	98857490	98858271	13.9500733407372	-22.1257916131818	4.2484318924962	-5.20799018862972	NA	NA	DOCK9-AS1	UTR
chr13	99261621	99262294	48.217210329251	1.82565487642101	3.68358998423647	0.495618373443762	NA	NA	LOC124903198	Promoter
chr13	99500350	99500901	32.5396577975428	-23.1586045549506	4.03441884711024	-5.74025787420128	NA	NA	LINC01232	Promoter
chr13	100014557	100014835	11.9969897973804	2.02920176539196	4.09062456634232	0.496061599514227	NA	NA	LINC00554	Intergenic
chr13	100098192	100098779	18.1996204875571	-3.3610581124324	4.02040998901439	-0.835998846290891	NA	NA	PCCA-DT	Intron
chr13	100278616	100279003	23.8219561826561	-7.09203753730634	4.13960034733119	-1.71321792981262	NA	NA	NA	NA
chr13	100353824	100354233	3.43892893081155	0.155506625603334	4.10422292043267	0.0378894199019141	0.969775848688396	NA	NA	NA
chr13	100404969	100405537	25.2464954707458	-8.26530578373884	3.89043861738611	-2.12451772065025	NA	NA	LOC105370335	Intron
chr13	100886618	100887481	25.3436443574089	-5.83706193694005	3.72510711173076	-1.56695143572074	NA	NA	NALCN-AS1	Intron
chr13	100901383	100901916	66.0364142690715	-4.41656867564848	3.81638500401959	-1.15726496959734	NA	NA	NA	NA
chr13	101445359	101445946	2.73682101040616	6.12039639554153	4.25506436399954	1.43837927513479	0.150326469725169	NA	ITGBL1	Intergenic
chr13	102775588	102775915	35.9265863696776	-0.57778146734748	3.26993719008036	-0.176694974172664	NA	NA	TEX30	Promoter
chr13	103366729	103367068	62.3866882216731	-7.46654558094905	3.47085758141724	-2.15121058868116	NA	NA	LOC105370339	Intron
chr13	104232038	104232454	11.0793701147091	0.913463802941195	4.08834757593453	0.22343105276033	NA	NA	LOC105370340	Intergenic
chr13	104750251	104750598	83.1605556550571	-5.84457783338219	3.62058323054399	-1.61426418375806	NA	NA	LOC107984624	Intergenic
chr13	106001515	106002153	62.3304941270855	18.9166685976885	4.25409452238377	4.4466968230618	NA	NA	LOC124903244	Intron
chr13	107298096	107298467	109.036800296736	4.9102974805589	2.99486439084121	1.63957256147404	NA	NA	SNORD31B	Intron
chr13	107431399	107431932	103.36145380774	-4.94824630434001	3.61001143455414	-1.37070100581306	NA	NA	MIR1267	Intron
chr13	107759343	107759927	101.615533609877	2.4006555430007	3.57847537448409	0.670859875163119	NA	NA	NALF1-IT1	Intron
chr13	108167821	108168425	23.2772470048082	5.74731823828978	3.66494666160193	1.56818605261165	NA	NA	LIG4	Intergenic
chr13	109588224	109588579	122.778076042716	1.14431483916626	2.9572544117057	0.386951773454702	NA	NA	LOC101927627	Promoter
chr13	109978621	109979138	68.7511349101052	8.46305522801775	3.4808198856319	2.43133959988894	NA	NA	LINC00396	Intron
chr13	110068030	110068465	55.2698352400444	5.87203064797625	3.21289359177679	1.82764554139152	NA	NA	NA	NA
chr13	110155945	110157459	79.7087821170905	-7.48234756553467	3.29732263874416	-2.26921911662986	NA	NA	LOC101927712	Intron
chr13	111565229	111565794	24.3401753957697	-0.654258890116857	3.67535637883823	-0.178012367422086	0.858713263069339	1	LOC102724489	Intergenic
chr13	111639149	111639607	39.1090028488252	1.17348977942301	3.96273264980578	0.296131453501038	NA	NA	LINC02337	Intron
chr13	111953431	111953695	58.2445917671556	0.493221375642095	2.41527707176962	0.204209024880413	NA	NA	NA	NA
chr13	111954297	111954855	80.3235499667757	13.2972037028966	4.40735632387818	3.0170475735885	NA	NA	LOC105378193	Intergenic
chr13	112446415	112446901	60.6870026361567	-7.74305542917325	3.44356669394818	-2.24855683578921	NA	NA	LOC105370372	Intron
chr13	113062334	113062852	52.6333355656724	-8.19152304420327	3.43895474097846	-2.3819804740648	NA	NA	F7	Intron
chr13	113490928	113491287	30.4000501029009	-2.4923599294885	2.95002778651069	-0.84485981484143	NA	NA	SLC9D1	Promoter
chr14	19873135	19873735	46.8072464050713	-1.46810485254547	3.07799080007789	-0.476968564203739	NA	NA	OR4M1	Intergenic
chr14	19910670	19911222	3.3031663906469	-2.77113398356807	4.14051133674989	-0.669273371859256	NA	NA	NA	NA
chr14	20429021	20430163	28.4700139430758	-7.36811376127098	3.12916383420464	-2.35465899251766	NA	NA	RNASE9	UTR
chr14	21057895	21058379	49.6815494264813	7.09384123955992	4.12437610730503	1.71997922958467	NA	NA	RNASE8	Promoter
chr14	21192488	21193303	24.7044888297438	-6.81551057373359	3.83296533717513	-1.77812997880032	NA	NA	LINC00641	Intergenic
chr14	21366501	21366975	13.1421587067988	-4.47828081855447	4.12254929794216	-1.0862892096378	NA	NA	SUPT16H	Exon
chr14	21810121	21810633	50.4923886850367	-21.8905523607834	3.63795260690811	-6.01727255028432	NA	NA	OR4E1	Intergenic
chr14	21902802	21903288	68.2714918665739	18.3182223837189	3.55711695509114	5.14973857058617	NA	NA	NA	NA
chr14	22011063	22011665	18.8142435000966	6.22046134042023	4.16562258730296	1.49328490761034	NA	NA	NA	NA
chr14	22177392	22177601	23.8659387732715	-6.90317732338606	3.4628573286535	-1.99349169434893	NA	NA	TRD-AS1	Exon
chr14	23611948	23612248	29.3574373020276	-0.454289207243537	3.97692638572214	-0.114231233666913	NA	NA	DHRS2	Intron
chr14	24670332	24671110	6.51234334084478	-2.66407308532317	4.30343685186196	-0.619057087864671	NA	NA	GZMB	Intergenic
chr14	24866784	24867420	23.5354710767904	9.21278204793408	4.05175908591653	2.27377340374375	0.0229796141369795	0.0663065027110369	LOC124903294	Intron
chr14	26340956	26341368	22.7375296002154	-5.85386483277036	4.25327098908181	-1.37632068302191	NA	NA	LOC105370418	Intergenic
chr14	26495543	26495867	14.0802985115524	-0.655381139462122	3.68410169768625	-0.177894421284224	0.858805892137459	1	NA	NA
chr14	28146897	28147336	26.9605732021284	21.8105290708888	4.2480380697808	5.13425932456727	NA	NA	MIR3171HG	Intergenic
chr14	32028144	32028558	93.0975412988157	-0.515903286349934	2.92170170320988	-0.17657630338619	0.859841208738546	1	ARHGAP5	Intron
chr14	32300564	32300782	58.5546745990329	-1.64980305898966	2.81480706851533	-0.586115857617143	NA	NA	AKAP6	Intergenic
chr14	33060764	33061206	25.5492203978872	6.80091124236966	3.67471299519094	1.85073262898897	NA	NA	NA	NA
chr14	33220846	33221320	26.8950050265606	6.67528385234031	4.1347091754646	1.61445063463024	NA	NA	NPAS3	Intron
chr14	33822619	33822835	37.5054014297303	2.87484254965451	4.28612686739101	0.670732024179313	NA	NA	EGLN3	Intergenic
chr14	33939416	33939758	17.6567793350661	8.61869757476853	4.01596283238454	2.14610989555674	NA	NA	NA	NA
chr14	34111976	34112802	62.6166803175019	-0.321026137971929	2.97135319645016	-0.108040383201652	0.913963658514073	1	EGLN3-AS1	Intron
chr14	34797891	34798219	21.1799491902123	-5.89819520914594	4.17762002361683	-1.41185535683054	NA	NA	BAZ1A-AS1	Intron
chr14	37839244	37840011	14.3364170394698	-3.23402131251278	3.57259639697565	-0.905229965313325	NA	NA	LINC00517	Intron
chr14	38089821	38090388	11.3373524621553	7.14513549477406	4.25098418534965	1.68081911934621	NA	NA	NA	NA
chr14	38171485	38171677	58.4021479941458	2.03300299183212	2.74945819527165	0.739419495567654	NA	NA	LOC105370456	Intron
chr14	38734810	38735395	34.0351719781749	-23.4129465308796	4.05204606683577	-5.77805536874428	NA	NA	LOC105370457	Intron
chr14	39157333	39157721	91.1986038551551	-8.47669270933048	3.72612669000055	-2.27493411109144	NA	NA	TRAPPC6B	Exon
chr14	39504887	39505698	19.5903907213365	0.914977596612578	4.08491663876904	0.223989294647711	NA	NA	NA	NA
chr14	39697312	39697713	36.5478166392328	-1.1639436294416	3.4417903364267	-0.338179701744999	NA	NA	NA	NA
chr14	39727562	39727750	36.8678231323054	0.347105217151196	3.37008600016024	0.10299595236878	NA	NA	LOC105370462	Intron
chr14	40284896	40285523	24.0144110719217	7.20523067676856	3.93143442355322	1.83272309811453	NA	NA	NA	NA
chr14	40345208	40345711	4.16981086089639	6.72699419641428	4.25231077974742	1.58196203072764	0.11365823862479	NA	NA	NA
chr14	40434927	40435255	31.0953526171113	0.507701899097976	3.95800518216358	0.128272166339219	NA	NA	LOC105370463	Intergenic
chr14	40522889	40523255	51.9056179813388	1.33385591848907	3.19975162420129	0.416862330313537	NA	NA	LOC105370466	Intergenic
chr14	41071903	41072176	57.5809812503455	21.344959778632	4.24835018769412	5.02429386364154	NA	NA	LINC02315	Intron
chr14	42139562	42140058	25.4125545287222	4.29998150384955	3.57091030153506	1.20416956483087	NA	NA	NA	NA
chr14	42356952	42357344	7.36458503747052	3.38262108712284	4.2744489989927	0.791358392138958	NA	NA	LOC124903305	Intergenic
chr14	42988506	42988843	40.5901773912609	0.380059376763158	3.32615699014597	0.114263811927434	NA	NA	NA	NA
chr14	43305340	43306063	37.182224262802	-4.93808598501904	3.39328668604777	-1.45525163120553	NA	NA	LOC105370470	Promoter
chr14	43424193	43424855	38.4220186738205	2.94665924479091	3.53217737033921	0.834233090765748	NA	NA	NA	NA
chr14	45822339	45822726	60.1854066912111	7.73986042143001	3.70857602309984	2.08701678844394	NA	NA	LINC00871	Intergenic
chr14	46442913	46443425	79.6404756962271	7.66172937737687	3.56937446675578	2.14651879446559	NA	NA	LOC105370480	Intron
chr14	47339133	47339631	35.7602066592173	-6.8554067494258	3.35704766767254	-2.04209395518613	0.0411422123924841	0.0919533380091011	MDGA2	Intron
chr14	49179849	49180096	71.1102091199093	1.60341583038664	2.7339563997562	0.586481858499874	NA	NA	NA	NA
chr14	49285226	49285665	71.7451804540903	6.32593288395954	3.23037325281475	1.9582668592391	NA	NA	LOC105378178	Intergenic
chr14	49710328	49710818	35.4241838052647	5.807265683482	3.3997705024328	1.70813461653557	NA	NA	KLHDC1	UTR
chr14	50713856	50715039	101.063899321167	11.3162105825428	3.06592588849988	3.69096024955767	0.000223409052628057	0.022044345541812	SAV1	Intergenic
chr14	51682888	51683343	28.3859059028256	-7.62638663125843	4.13321098133127	-1.84514815858784	NA	NA	FRMD6-AS1	Intron
chr14	52141308	52141530	61.350879515533	0.90285515438755	2.78122348585791	0.324625172690519	NA	NA	LINC02319	Intergenic
chr14	52572380	52573445	12.2116019186875	-0.654302173101217	4.1990340510424	-0.155822068872909	0.876173274661004	1	GPR137C	Intron
chr14	53488183	53488612	30.1031480422074	0.896667369660299	2.79001867809076	0.321384002444707	0.7479194048303	1	NA	NA
chr14	53525938	53526589	79.8937926793086	-8.67066422342764	3.54713109730536	-2.44441606063403	0.0145086838236587	0.0545245698534271	NA	NA
chr14	53649859	53650869	123.208513643279	9.04361861124558	3.04529275327326	2.96970417754581	NA	NA	LOC124903316	Intron
chr14	54360003	54360363	41.9974656710391	-4.37171376677954	3.10833580349757	-1.4064483515135	NA	NA	CDKN3	Intron
chr14	54559567	54560102	44.6823657207818	1.69179275796483	3.16735074890259	0.534134957598552	NA	NA	SAMD4A	Intergenic
chr14	55317346	55317909	23.7416741277028	21.6745093732548	4.24799306285954	5.10229396623935	NA	NA	FBXO34-AS1	Intron
chr14	55404333	55404995	41.3635706799828	-0.654263244734065	3.64932811063803	-0.17928320635978	0.857715332595337	1	ATG14	Intron
chr14	55530426	55531005	45.5306548574202	-3.91463307106934	3.59196246260184	-1.08983128633081	NA	NA	KTN1	Intron
chr14	55844804	55845393	29.6986139470774	6.20045400812076	3.84957938100921	1.61068350446516	NA	NA	LOC102723670	Intron
chr14	56388194	56389138	135.296689525796	8.52611005342386	3.53581254763688	2.41135805095838	NA	NA	LINC02284	Intron
chr14	56429241	56429918	17.2337511409867	-7.17708713672813	3.90664722429226	-1.83714748854201	NA	NA	TMEM260	Intergenic
chr14	56533661	56534482	120.577172090439	-10.1819533834236	3.63531700688782	-2.80084332786712	NA	NA	LOC101927690	Intron
chr14	56548729	56549582	10.8607117495652	-21.8047340885952	4.24879285820649	-5.13198332238759	NA	NA	NA	NA
chr14	56552161	56552505	31.69165845962	21.9973575064404	4.24787909362676	5.17843305367233	NA	NA	NA	NA
chr14	57268257	57268801	32.7642415168936	6.60923661104191	3.17316427650994	2.0828535919077	NA	NA	EXOC5	Promoter
chr14	57997543	57998189	31.7907048110917	5.02179745130107	3.55633502906994	1.41207096920067	NA	NA	SLC35F4	Intergenic
chr14	58593423	58593890	48.0273737001149	0.304603656969585	3.44711497985658	0.0883648090503373	NA	NA	DACT1	Intergenic
chr14	59702268	59702810	93.5078913689704	-8.14107370673893	3.82375503494156	-2.12907825745782	NA	NA	MIR5586	Intron
chr14	59823296	59823826	12.2868050289211	19.3759886516654	4.25164142529683	4.55729604485936	NA	NA	RTN1	Intron
chr14	60656513	60657118	36.5298924830528	-0.178943731927111	4.08272515610825	-0.0438294827804877	NA	NA	SIX1	Promoter
chr14	60706829	60707464	40.484993218436	3.13816005459352	3.97637862718952	0.789200513536497	NA	NA	SIX4	Intron
chr14	62497643	62497935	77.0596350260071	9.04035225666559	3.68970911521536	2.4501531081097	0.0142795480900808	0.0543205666120626	LOC105370528	Intron
chr14	63437941	63438587	32.6826848473596	2.12744429927657	3.97945711984562	0.534606664981255	NA	NA	PPP2R5E	Intron
chr14	64739345	64740735	51.8501280829831	-23.1718724469249	3.92107857155838	-5.90956595845912	NA	NA	PLEKHG3	Intron
chr14	68461693	68462074	54.1555771188332	3.07065146383131	3.52200539019805	0.871847462919028	0.383291597814525	0.655463796629609	LOC124903335	Intron
chr14	68506100	68506647	46.8998029480664	-7.07166626555682	3.65678717428406	-1.93384682469013	NA	NA	NA	NA
chr14	69005784	69006664	51.4043497798817	-5.89015168816172	3.68726919895775	-1.59742925464369	NA	NA	ACTN1	Intergenic
chr14	69241268	69241812	21.3615567913644	1.14529966274374	3.37870065889832	0.338976363510457	0.734627536312062	1	GALNT16	UTR
chr14	69624741	69625417	2.51295245273169	5.7409530956935	4.25747555999308	1.34844064629295	0.177516698193951	NA	NA	NA
chr14	69627745	69628417	22.4908355471526	-18.559481339141	4.26653652676863	-4.35001112089329	NA	NA	SUSD6	Intron
chr14	69829149	69829542	67.1392916457617	8.12150417756926	3.54031664021503	2.29400502918744	NA	NA	LOC100506358	Intergenic
chr14	71532573	71532876	43.4377354527048	-6.9955902605232	3.26236906400921	-2.14432828514078	NA	NA	SNORD56B	Intron
chr14	72579699	72580372	39.6663396999153	0.373449306306667	3.52913732210027	0.105818865128325	NA	NA	NA	NA
chr14	72621683	72622189	46.2870757095028	9.29998265540948	4.03982107759643	2.30207785859236	NA	NA	MIR7843	Intron
chr14	72709050	72709593	38.0264401035707	-3.20990640503538	3.51124406506224	-0.914179232647127	NA	NA	NA	NA
chr14	72748747	72749220	19.5458697573815	-8.08815578682382	3.83546533206303	-2.10878083532914	NA	NA	DPF3	Intron
chr14	72890387	72890673	50.9301122419328	7.93649577884384	3.06999660270356	2.58518063891492	0.00973279911727107	0.0492306709468289	NA	NA
chr14	72960976	72961585	84.0307307083929	6.90726725118513	3.11591103315824	2.21677293660854	0.0266386117726863	0.0707327241371613	DCAF4	UTR
chr14	73118648	73119228	13.7983548968291	-6.71591250333321	4.21123145008911	-1.59476214568807	NA	NA	PSEN1	Intron
chr14	76024422	76024854	28.4511493679143	-8.21351921891273	3.75366131748974	-2.18813540279801	0.0286597407762302	0.0730999138957922	TGFB3	Intron
chr14	76324320	76324907	85.5274796621915	0.605544985167968	3.14208637026612	0.192720668310808	NA	NA	NA	NA
chr14	76359898	76360437	48.2845709279185	-0.364610152377128	3.76883093844559	-0.0967435680538927	NA	NA	NA	NA
chr14	76417543	76418153	41.1456460213384	-8.74423018882187	3.30144399409355	-2.64860776207797	NA	NA	ESRRB	Intron
chr14	76528984	76529282	56.8679240182125	-0.395243656797736	2.76284738865229	-0.143056637301467	NA	NA	NA	NA
chr14	76551118	76551802	22.3246272275063	8.21496508597023	3.99281162853474	2.05743867986703	NA	NA	LOC105370577	Intron
chr14	77336309	77336997	44.453491820727	-16.1898899462642	4.2366658394203	-3.82137524173477	NA	NA	GSTZ1	UTR
chr14	77357713	77358226	56.8147155721818	9.62867168957927	3.59295684388807	2.67987401684451	NA	NA	SAMD15	Intron
chr14	77555895	77556500	68.2143806090209	-6.62410092358801	3.28968881034922	-2.01359499498824	NA	NA	ISM2	Intron
chr14	78284315	78285051	10.3605346225391	-1.97391898657162	4.0935274331416	-0.482204900006428	NA	NA	NRXN3	Intron
chr14	79103729	79104851	77.9897954513877	-4.93368142183849	2.84098256521728	-1.73661094659381	NA	NA	NRXN3-AS1	Intron
chr14	79245218	79245847	54.1232579343382	10.4238245202085	4.24744302381819	2.45414110601491	0.0141221554055747	0.0539420034344082	LOC105370586	Intron
chr14	79448601	79449373	108.692871861312	1.25822776384794	2.76730652531355	0.454675964638713	NA	NA	NA	NA
chr14	79497630	79497901	55.6254959518882	10.4590347333868	3.40792875145588	3.06902975272551	0.00214755202364222	0.0372618780973083	NA	NA
chr14	79566152	79566819	82.6520146614552	4.26572040772022	2.6676941295224	1.59902904928757	NA	NA	NRXN3-AS3	Intron
chr14	79896784	79897621	46.0155300574481	-8.91625567714936	3.87050230001162	-2.30364303804253	NA	NA	LOC105370582	Intron
chr14	80137989	80138689	97.9070145186306	-3.47774118767159	3.60260724086315	-0.965340087097134	NA	NA	LOC105370591	Intergenic
chr14	81772409	81772885	8.52305640536495	-7.3115305311648	3.87997565073231	-1.88442691123198	NA	NA	LINC02311	Intron
chr14	84053958	84054182	53.7742806871698	0.362082126297817	2.9859008709812	0.121263947446063	NA	NA	NA	NA
chr14	84495844	84496213	42.1094712845662	-6.7224732198527	2.72570196328186	-2.46632732059912	0.0136506529268415	0.0527900768789056	LOC124903402	Intergenic
chr14	85054620	85055544	41.4173143848953	2.43809752057178	3.20894979996891	0.759780511554094	0.447385793897145	0.749934460273632	LOC105370604	Intergenic
chr14	85341748	85342096	65.8147064683587	8.12168000321373	3.28573815194467	2.4717976989149	NA	NA	LINC02329	Intergenic
